transaction_id,timestamp,merchant,provider,payment_method,country,issuing_bank,status,decline_code,is_retry
live_202608311003_578,2026-08-31 10:03:00,Merchant_A,Stripe,card,BR,Banco do Brasil,approved,,False
live_202608311003_579,2026-08-31 10:03:00,Merchant_B,Adyen,wallet,CO,,approved,,False
live_202608311003_580,2026-08-31 10:03:00,Merchant_A,dLocal,wallet,BR,,approved,,False
live_202608311003_581,2026-08-31 10:03:00,Merchant_A,Stripe,cash_in_store,MX,,approved,,False
live_202608311003_582,2026-08-31 10:03:00,Merchant_A,dLocal,wallet,CO,,approved,,False
live_202608311003_583,2026-08-31 10:03:00,Merchant_A,dLocal,PSE,CO,,approved,,False
live_202608311003_584,2026-08-31 10:03:00,Merchant_A,dLocal,wallet,MX,,approved,,False
live_202608311003_585,2026-08-31 10:03:00,Merchant_A,Stripe,wallet,CO,,approved,,False
live_202608311003_586,2026-08-31 10:03:00,Merchant_B,Adyen,card,BR,Banco do Brasil,approved,,False
live_202608311003_587,2026-08-31 10:03:00,Merchant_A,Adyen,wallet,BR,,approved,,False
live_202608311003_588,2026-08-31 10:03:00,Merchant_A,Adyen,cash_in_store,MX,,approved,,False
live_202608311003_589,2026-08-31 10:03:00,Merchant_A,Stripe,PSE,CO,,approved,,False
live_202608311003_590,2026-08-31 10:03:00,Merchant_A,Adyen,card,MX,Citibanamex,approved,,False
live_202608311003_591,2026-08-31 10:03:00,Merchant_B,Adyen,PIX,BR,,approved,,False
live_202608311003_592,2026-08-31 10:03:00,Merchant_B,dLocal,PSE,CO,,approved,,False
live_202608311003_593,2026-08-31 10:03:00,Merchant_B,Adyen,wallet,MX,,declined,DO_NOT_HONOR,False
live_202608311003_594,2026-08-31 10:03:00,Merchant_A,dLocal,wallet,BR,,approved,,False
live_202608311003_595,2026-08-31 10:03:00,Merchant_C,Stripe,PSE,CO,,approved,,False
live_202608311003_596,2026-08-31 10:03:00,Merchant_A,Stripe,wallet,MX,,declined,DO_NOT_HONOR,False
live_202608311003_597,2026-08-31 10:03:00,Merchant_C,dLocal,cash_in_store,MX,,approved,,False
live_202608311003_598,2026-08-31 10:03:00,Merchant_C,dLocal,card,BR,Bradesco,approved,,False
live_202608311003_599,2026-08-31 10:03:00,Merchant_C,Adyen,cash_in_store,MX,,approved,,False
live_202608311003_600,2026-08-31 10:03:00,Merchant_C,Adyen,wallet,BR,,approved,,False
live_202608311003_601,2026-08-31 10:03:00,Merchant_B,Adyen,wallet,CO,,approved,,False
live_202608311003_602,2026-08-31 10:03:00,Merchant_C,dLocal,wallet,BR,,approved,,False
live_202608311003_603,2026-08-31 10:03:00,Merchant_C,Adyen,PSE,CO,,declined,DO_NOT_HONOR,False
live_202608311003_604,2026-08-31 10:03:00,Merchant_A,Adyen,card,CO,Banco de Bogota,approved,,False
live_202608311003_605,2026-08-31 10:03:00,Merchant_A,Adyen,wallet,BR,,approved,,False
live_202608311003_606,2026-08-31 10:03:00,Merchant_B,Adyen,cash_in_store,MX,,approved,,False
live_202608311003_607,2026-08-31 10:03:00,Merchant_A,Stripe,PIX,BR,,approved,,False
live_202608311003_608,2026-08-31 10:03:00,Merchant_B,dLocal,wallet,BR,,approved,,False
live_202608311003_609,2026-08-31 10:03:00,Merchant_A,Stripe,card,MX,Banorte,approved,,False
live_202608311003_610,2026-08-31 10:03:00,Merchant_A,Adyen,wallet,MX,,approved,,False
live_202608311003_611,2026-08-31 10:03:00,Merchant_C,Stripe,wallet,CO,,approved,,False
live_202608311003_612,2026-08-31 10:03:00,Merchant_C,Stripe,PSE,CO,,declined,DO_NOT_HONOR,False
live_202608311003_613,2026-08-31 10:03:00,Merchant_B,Adyen,PIX,BR,,approved,,False
live_202608311003_614,2026-08-31 10:03:00,Merchant_A,Stripe,wallet,MX,,approved,,False
live_202608311003_615,2026-08-31 10:03:00,Merchant_B,dLocal,PSE,CO,,approved,,False
live_202608311003_616,2026-08-31 10:03:00,Merchant_B,dLocal,PSE,CO,,approved,,False
live_202608311003_617,2026-08-31 10:03:00,Merchant_A,Adyen,wallet,BR,,approved,,False
live_202608311003_618,2026-08-31 10:03:00,Merchant_B,Stripe,PSE,CO,,approved,,False
live_202608311003_619,2026-08-31 10:03:00,Merchant_C,dLocal,card,BR,Nubank,approved,,False
live_202608311003_620,2026-08-31 10:03:00,Merchant_A,Adyen,PSE,CO,,approved,,False
live_202608311003_621,2026-08-31 10:03:00,Merchant_A,dLocal,cash_in_store,MX,,approved,,False
live_202608311003_622,2026-08-31 10:03:00,Merchant_B,dLocal,card,MX,BBVA,approved,,False
live_202608311003_623,2026-08-31 10:03:00,Merchant_A,Adyen,card,CO,Banco de Bogota,approved,,False
live_202608311003_624,2026-08-31 10:03:00,Merchant_A,dLocal,card,BR,Nubank,approved,,False
live_202608311003_625,2026-08-31 10:03:00,Merchant_C,Stripe,card,CO,Bancolombia,approved,,False
live_202608311003_626,2026-08-31 10:03:00,Merchant_A,Adyen,wallet,MX,,approved,,False
live_202608311003_627,2026-08-31 10:03:00,Merchant_C,Adyen,PIX,BR,,approved,,False
live_202608311003_628,2026-08-31 10:03:00,Merchant_B,dLocal,PIX,BR,,approved,,False
live_202608311003_629,2026-08-31 10:03:00,Merchant_A,dLocal,cash_in_store,MX,,declined,DO_NOT_HONOR,False
live_202608311003_630,2026-08-31 10:03:00,Merchant_A,Stripe,card,BR,Itau,approved,,False
live_202608311003_631,2026-08-31 10:03:00,Merchant_B,Adyen,card,MX,Banorte,approved,,False
live_202608311003_632,2026-08-31 10:03:00,Merchant_B,Stripe,wallet,CO,,approved,,False
live_202608311003_633,2026-08-31 10:03:00,Merchant_B,Adyen,wallet,CO,,approved,,False
live_202608311003_634,2026-08-31 10:03:00,Merchant_B,dLocal,wallet,BR,,approved,,False
live_202608311003_635,2026-08-31 10:03:00,Merchant_A,Adyen,PIX,BR,,approved,,False
live_202608311003_636,2026-08-31 10:03:00,Merchant_C,dLocal,card,MX,BBVA,approved,,False
live_202608311003_637,2026-08-31 10:03:00,Merchant_A,Adyen,card,BR,Nubank,declined,DO_NOT_HONOR,False
live_202608311003_638,2026-08-31 10:03:00,Merchant_C,dLocal,PSE,CO,,declined,DO_NOT_HONOR,False
live_202608311003_639,2026-08-31 10:03:00,Merchant_C,dLocal,cash_in_store,MX,,approved,,False
live_202608311003_640,2026-08-31 10:03:00,Merchant_C,Adyen,card,BR,Nubank,approved,,False
live_202608311003_641,2026-08-31 10:03:00,Merchant_B,dLocal,PIX,BR,,approved,,False
live_202608311003_642,2026-08-31 10:03:00,Merchant_A,dLocal,PIX,BR,,approved,,False
live_202608311003_643,2026-08-31 10:03:00,Merchant_C,Adyen,card,CO,Banco de Bogota,approved,,False
live_202608311003_644,2026-08-31 10:03:00,Merchant_C,Adyen,wallet,BR,,approved,,False
live_202608311003_645,2026-08-31 10:03:00,Merchant_C,Adyen,card,BR,Banco do Brasil,approved,,False
live_202608311003_646,2026-08-31 10:03:00,Merchant_B,Adyen,wallet,BR,,approved,,False
live_202608311003_647,2026-08-31 10:03:00,Merchant_B,Adyen,wallet,CO,,approved,,False
live_202608311003_648,2026-08-31 10:03:00,Merchant_A,Adyen,card,BR,Nubank,approved,,False
live_202608311003_649,2026-08-31 10:03:00,Merchant_A,Adyen,cash_in_store,MX,,approved,,False
live_202608311003_650,2026-08-31 10:03:00,Merchant_C,Adyen,wallet,MX,,approved,,False
live_202608311003_651,2026-08-31 10:03:00,Merchant_C,dLocal,PSE,CO,,approved,,False
live_202608311003_652,2026-08-31 10:03:00,Merchant_B,Adyen,wallet,CO,,declined,DO_NOT_HONOR,False
live_202608311003_653,2026-08-31 10:03:00,Merchant_A,dLocal,card,BR,Itau,approved,,False
live_202608311003_654,2026-08-31 10:03:00,Merchant_B,Stripe,PSE,CO,,approved,,False
live_202608311003_655,2026-08-31 10:03:00,Merchant_C,dLocal,wallet,BR,,approved,,False
live_202608311003_656,2026-08-31 10:03:00,Merchant_B,Adyen,PIX,BR,,declined,PROCESSOR_ERROR,False
live_202608311003_657,2026-08-31 10:03:00,Merchant_A,dLocal,PSE,CO,,approved,,False
live_202608311003_658,2026-08-31 10:03:00,Merchant_B,Adyen,card,BR,Itau,approved,,False
live_202608311003_659,2026-08-31 10:03:00,Merchant_C,Adyen,card,BR,Banco do Brasil,approved,,False
live_202608311003_660,2026-08-31 10:03:00,Merchant_C,Adyen,PSE,CO,,approved,,False
live_202608311003_661,2026-08-31 10:03:00,Merchant_B,Stripe,card,CO,Davivienda,approved,,False
live_202608311003_662,2026-08-31 10:03:00,Merchant_B,Stripe,wallet,MX,,declined,DO_NOT_HONOR,False
live_202608311003_663,2026-08-31 10:03:00,Merchant_C,Stripe,card,BR,Nubank,approved,,False
live_202608311003_664,2026-08-31 10:03:00,Merchant_B,Adyen,PIX,BR,,approved,,False
live_202608311003_665,2026-08-31 10:03:00,Merchant_C,dLocal,wallet,BR,,approved,,False
live_202608311003_666,2026-08-31 10:03:00,Merchant_B,Stripe,PSE,CO,,declined,DO_NOT_HONOR,False
live_202608311003_667,2026-08-31 10:03:00,Merchant_A,Adyen,PSE,CO,,declined,DO_NOT_HONOR,False
live_202608311003_668,2026-08-31 10:03:00,Merchant_C,Adyen,PSE,CO,,approved,,False
live_202608311003_669,2026-08-31 10:03:00,Merchant_C,dLocal,PIX,BR,,approved,,False
live_202608311003_670,2026-08-31 10:03:00,Merchant_C,Adyen,card,MX,Banorte,approved,,False
live_202608311003_671,2026-08-31 10:03:00,Merchant_A,Stripe,PIX,BR,,approved,,False
live_202608311003_672,2026-08-31 10:03:00,Merchant_C,Adyen,card,MX,Citibanamex,approved,,False
live_202608311003_673,2026-08-31 10:03:00,Merchant_C,Adyen,cash_in_store,MX,,approved,,False
live_202608311003_674,2026-08-31 10:03:00,Merchant_C,Stripe,PSE,CO,,approved,,False
live_202608311003_675,2026-08-31 10:03:00,Merchant_C,dLocal,PIX,BR,,approved,,False
live_202608311003_676,2026-08-31 10:03:00,Merchant_C,dLocal,PIX,BR,,approved,,False
live_202608311003_677,2026-08-31 10:03:00,Merchant_A,dLocal,PIX,BR,,approved,,False
live_202608311003_678,2026-08-31 10:03:00,Merchant_A,Stripe,PSE,CO,,approved,,False
live_202608311003_679,2026-08-31 10:03:00,Merchant_C,Stripe,card,BR,Banco do Brasil,approved,,False
live_202608311003_680,2026-08-31 10:03:00,Merchant_B,Adyen,card,BR,Nubank,approved,,False
live_202608311003_681,2026-08-31 10:03:00,Merchant_B,Stripe,wallet,MX,,approved,,False
live_202608311003_682,2026-08-31 10:03:00,Merchant_B,Stripe,PSE,CO,,approved,,False
live_202608311003_683,2026-08-31 10:03:00,Merchant_B,Adyen,wallet,BR,,approved,,False
live_202608311003_684,2026-08-31 10:03:00,Merchant_B,Adyen,wallet,MX,,declined,DO_NOT_HONOR,False
live_202608311003_685,2026-08-31 10:03:00,Merchant_C,Stripe,card,BR,Banco do Brasil,approved,,False
live_202608311003_686,2026-08-31 10:03:00,Merchant_C,Adyen,PIX,BR,,approved,,False
live_202608311003_687,2026-08-31 10:03:00,Merchant_C,Adyen,wallet,MX,,approved,,False
live_202608311003_688,2026-08-31 10:03:00,Merchant_B,Stripe,wallet,MX,,approved,,False
live_202608311003_689,2026-08-31 10:03:00,Merchant_B,Adyen,PIX,BR,,approved,,False
live_202608311003_690,2026-08-31 10:03:00,Merchant_B,dLocal,card,BR,Bradesco,approved,,False
live_202608311003_691,2026-08-31 10:03:00,Merchant_C,Stripe,cash_in_store,MX,,approved,,False
live_202608311003_692,2026-08-31 10:03:00,Merchant_A,dLocal,wallet,CO,,approved,,False
live_202608311003_693,2026-08-31 10:03:00,Merchant_A,Stripe,PSE,CO,,approved,,False
live_202608311003_694,2026-08-31 10:03:00,Merchant_B,dLocal,card,BR,Nubank,approved,,False
live_202608311003_695,2026-08-31 10:03:00,Merchant_A,dLocal,card,MX,Citibanamex,approved,,False
live_202608311003_696,2026-08-31 10:03:00,Merchant_C,Adyen,wallet,BR,,approved,,False
live_202608311003_697,2026-08-31 10:03:00,Merchant_C,dLocal,cash_in_store,MX,,declined,DO_NOT_HONOR,False
live_202608311003_698,2026-08-31 10:03:00,Merchant_B,Adyen,card,MX,BBVA,declined,DO_NOT_HONOR,False
live_202608311003_699,2026-08-31 10:03:00,Merchant_C,Stripe,PIX,BR,,declined,DO_NOT_HONOR,False
live_202608311003_700,2026-08-31 10:03:00,Merchant_A,Adyen,PSE,CO,,approved,,False
live_202608311003_701,2026-08-31 10:03:00,Merchant_A,Stripe,card,BR,Itau,approved,,False
live_202608311003_702,2026-08-31 10:03:00,Merchant_A,dLocal,card,BR,Nubank,approved,,False
live_202608311003_703,2026-08-31 10:03:00,Merchant_B,Adyen,PIX,BR,,declined,PROCESSOR_ERROR,False
live_202608311003_704,2026-08-31 10:03:00,Merchant_B,Stripe,cash_in_store,MX,,declined,DO_NOT_HONOR,False
live_202608311003_705,2026-08-31 10:03:00,Merchant_B,Stripe,wallet,BR,,approved,,False
live_202608311003_706,2026-08-31 10:03:00,Merchant_B,Adyen,wallet,BR,,approved,,False
live_202608311003_707,2026-08-31 10:03:00,Merchant_B,Stripe,wallet,BR,,approved,,False
live_202608311003_708,2026-08-31 10:03:00,Merchant_A,Adyen,PIX,BR,,approved,,False
live_202608311003_709,2026-08-31 10:03:00,Merchant_C,dLocal,PIX,BR,,approved,,False
live_202608311003_710,2026-08-31 10:03:00,Merchant_A,Stripe,card,BR,Banco do Brasil,approved,,False
live_202608311003_711,2026-08-31 10:03:00,Merchant_A,dLocal,wallet,MX,,approved,,False
live_202608311003_712,2026-08-31 10:03:00,Merchant_A,Adyen,wallet,MX,,approved,,False
live_202608311003_713,2026-08-31 10:03:00,Merchant_B,Adyen,card,MX,Citibanamex,approved,,False
live_202608311003_714,2026-08-31 10:03:00,Merchant_C,Stripe,wallet,CO,,approved,,False
live_202608311003_715,2026-08-31 10:03:00,Merchant_C,dLocal,card,BR,Banco do Brasil,approved,,False
live_202608311003_716,2026-08-31 10:03:00,Merchant_C,dLocal,wallet,CO,,approved,,False
live_202608311003_717,2026-08-31 10:03:00,Merchant_A,dLocal,wallet,BR,,approved,,False
live_202608311003_718,2026-08-31 10:03:00,Merchant_B,dLocal,card,MX,Citibanamex,approved,,False
live_202608311003_719,2026-08-31 10:03:00,Merchant_C,Adyen,PSE,CO,,approved,,False
live_202608311003_720,2026-08-31 10:03:00,Merchant_C,Adyen,card,BR,Itau,approved,,False
live_202608311003_721,2026-08-31 10:03:00,Merchant_B,Adyen,card,BR,Banco do Brasil,approved,,False
live_202608311003_722,2026-08-31 10:03:00,Merchant_B,Adyen,cash_in_store,MX,,approved,,False
live_202608311003_723,2026-08-31 10:03:00,Merchant_C,Adyen,card,CO,Bancolombia,approved,,False
live_202608311003_724,2026-08-31 10:03:00,Merchant_A,Stripe,wallet,MX,,approved,,False
live_202608311003_725,2026-08-31 10:03:00,Merchant_A,dLocal,wallet,MX,,approved,,False
live_202608311003_726,2026-08-31 10:03:00,Merchant_C,Stripe,cash_in_store,MX,,approved,,False
live_202608311003_727,2026-08-31 10:03:00,Merchant_B,Stripe,card,BR,Banco do Brasil,approved,,False
live_202608311003_728,2026-08-31 10:03:00,Merchant_A,Adyen,PSE,CO,,approved,,False
live_202608311003_729,2026-08-31 10:03:00,Merchant_A,Adyen,PIX,BR,,approved,,False
live_202608311003_730,2026-08-31 10:03:00,Merchant_B,Adyen,card,MX,Santander,approved,,False
live_202608311003_731,2026-08-31 10:03:00,Merchant_A,dLocal,card,MX,BBVA,approved,,False
live_202608311003_732,2026-08-31 10:03:00,Merchant_C,Adyen,PSE,CO,,approved,,False
live_202608311003_733,2026-08-31 10:03:00,Merchant_A,Stripe,wallet,MX,,approved,,False
live_202608311003_734,2026-08-31 10:03:00,Merchant_A,dLocal,wallet,BR,,approved,,False
live_202608311003_735,2026-08-31 10:03:00,Merchant_C,dLocal,PSE,CO,,approved,,False
live_202608311003_736,2026-08-31 10:03:00,Merchant_A,Adyen,PSE,CO,,declined,DO_NOT_HONOR,False
live_202608311003_737,2026-08-31 10:03:00,Merchant_B,Stripe,card,MX,BBVA,approved,,False
live_202608311003_738,2026-08-31 10:03:00,Merchant_C,Adyen,wallet,MX,,approved,,False
live_202608311003_739,2026-08-31 10:03:00,Merchant_C,Adyen,wallet,BR,,approved,,False
live_202608311003_740,2026-08-31 10:03:00,Merchant_A,Stripe,PIX,BR,,approved,,False
live_202608311003_741,2026-08-31 10:03:00,Merchant_B,Stripe,cash_in_store,MX,,approved,,False
live_202608311003_742,2026-08-31 10:03:00,Merchant_A,Stripe,wallet,BR,,approved,,False
live_202608311003_743,2026-08-31 10:03:00,Merchant_A,Stripe,card,CO,Bancolombia,approved,,False
live_202608311003_744,2026-08-31 10:03:00,Merchant_B,Adyen,wallet,BR,,approved,,False
live_202608311003_745,2026-08-31 10:03:00,Merchant_B,Stripe,cash_in_store,MX,,approved,,False
live_202608311003_746,2026-08-31 10:03:00,Merchant_A,Adyen,wallet,MX,,approved,,False
live_202608311003_747,2026-08-31 10:03:00,Merchant_A,Adyen,card,CO,Bancolombia,approved,,False
live_202608311003_748,2026-08-31 10:03:00,Merchant_C,Stripe,wallet,MX,,approved,,False
live_202608311003_749,2026-08-31 10:03:00,Merchant_A,Adyen,card,BR,Itau,approved,,False
live_202608311003_750,2026-08-31 10:03:00,Merchant_C,Adyen,wallet,BR,,approved,,False
live_202608311003_751,2026-08-31 10:03:00,Merchant_A,Adyen,wallet,CO,,approved,,False
live_202608311003_752,2026-08-31 10:03:00,Merchant_C,Adyen,PSE,CO,,approved,,False
live_202608311003_753,2026-08-31 10:03:00,Merchant_B,Stripe,PSE,CO,,declined,DO_NOT_HONOR,False
live_202608311003_754,2026-08-31 10:03:00,Merchant_B,Adyen,wallet,MX,,approved,,False
live_202608311003_755,2026-08-31 10:03:00,Merchant_A,Adyen,card,MX,Banorte,approved,,False
live_202608311003_756,2026-08-31 10:03:00,Merchant_B,Stripe,wallet,CO,,approved,,False
live_202608311003_757,2026-08-31 10:03:00,Merchant_C,dLocal,wallet,BR,,approved,,False
live_202608311003_758,2026-08-31 10:03:00,Merchant_A,dLocal,PSE,CO,,approved,,False
live_202608311003_759,2026-08-31 10:03:00,Merchant_A,dLocal,card,BR,Banco do Brasil,approved,,False
live_202608311003_760,2026-08-31 10:03:00,Merchant_A,Stripe,wallet,CO,,approved,,False
live_202608311003_761,2026-08-31 10:03:00,Merchant_A,Adyen,wallet,MX,,declined,DO_NOT_HONOR,False
live_202608311003_762,2026-08-31 10:03:00,Merchant_A,Stripe,PIX,BR,,approved,,False
live_202608311003_763,2026-08-31 10:03:00,Merchant_B,Adyen,card,CO,Banco de Bogota,approved,,False
live_202608311003_764,2026-08-31 10:03:00,Merchant_B,dLocal,PIX,BR,,approved,,False
live_202608311003_765,2026-08-31 10:03:00,Merchant_B,Stripe,PSE,CO,,approved,,False
live_202608311003_766,2026-08-31 10:03:00,Merchant_A,Adyen,wallet,CO,,approved,,False
live_202608311003_767,2026-08-31 10:03:00,Merchant_B,Stripe,PIX,BR,,approved,,False
live_202608311003_768,2026-08-31 10:03:00,Merchant_C,Stripe,wallet,BR,,approved,,False
live_202608311003_769,2026-08-31 10:03:00,Merchant_B,Stripe,wallet,MX,,approved,,False
live_202608311003_770,2026-08-31 10:03:00,Merchant_A,Adyen,wallet,BR,,approved,,False
live_202608311003_771,2026-08-31 10:03:00,Merchant_A,Adyen,PIX,BR,,declined,PROCESSOR_ERROR,False
live_202608311003_772,2026-08-31 10:03:00,Merchant_B,Stripe,card,CO,Davivienda,approved,,False
live_202608311003_773,2026-08-31 10:03:00,Merchant_C,dLocal,wallet,BR,,approved,,False
live_202608311003_774,2026-08-31 10:03:00,Merchant_A,Stripe,PSE,CO,,approved,,False
live_202608311003_775,2026-08-31 10:03:00,Merchant_A,Adyen,card,BR,Itau,approved,,False
live_202608311003_776,2026-08-31 10:03:00,Merchant_A,Adyen,wallet,MX,,approved,,False
live_202608311003_777,2026-08-31 10:03:00,Merchant_B,Stripe,card,BR,Banco do Brasil,approved,,False
live_202608311003_778,2026-08-31 10:03:00,Merchant_C,Stripe,card,BR,Nubank,approved,,False
live_202608311003_779,2026-08-31 10:03:00,Merchant_B,Stripe,card,CO,Bancolombia,approved,,False
live_202608311003_780,2026-08-31 10:03:00,Merchant_B,Stripe,cash_in_store,MX,,approved,,False
live_202608311003_781,2026-08-31 10:03:00,Merchant_B,Adyen,cash_in_store,MX,,approved,,False
live_202608311003_782,2026-08-31 10:03:00,Merchant_A,Stripe,PSE,CO,,approved,,False
live_202608311003_783,2026-08-31 10:03:00,Merchant_A,dLocal,PSE,CO,,approved,,False
live_202608311003_784,2026-08-31 10:03:00,Merchant_B,Stripe,wallet,BR,,approved,,False
live_202608311003_785,2026-08-31 10:03:00,Merchant_B,Adyen,wallet,MX,,approved,,False
live_202608311003_786,2026-08-31 10:03:00,Merchant_A,dLocal,cash_in_store,MX,,approved,,False
live_202608311003_787,2026-08-31 10:03:00,Merchant_A,dLocal,wallet,MX,,approved,,False
live_202608311003_788,2026-08-31 10:03:00,Merchant_A,Adyen,card,MX,Santander,approved,,False
live_202608311003_789,2026-08-31 10:03:00,Merchant_A,Adyen,cash_in_store,MX,,approved,,False
live_202608311003_790,2026-08-31 10:03:00,Merchant_B,dLocal,card,MX,Citibanamex,declined,DO_NOT_HONOR,False
live_202608311003_791,2026-08-31 10:03:00,Merchant_B,Adyen,card,BR,Itau,approved,,False
live_202608311003_792,2026-08-31 10:03:00,Merchant_A,Adyen,wallet,BR,,approved,,False
live_202608311003_793,2026-08-31 10:03:00,Merchant_B,dLocal,wallet,CO,,approved,,False
live_202608311003_794,2026-08-31 10:03:00,Merchant_B,dLocal,wallet,BR,,declined,DO_NOT_HONOR,False
live_202608311003_795,2026-08-31 10:03:00,Merchant_C,Stripe,card,MX,Santander,approved,,False
live_202608311003_796,2026-08-31 10:03:00,Merchant_B,Stripe,cash_in_store,MX,,approved,,False
live_202608311003_797,2026-08-31 10:03:00,Merchant_A,dLocal,cash_in_store,MX,,approved,,False
live_202608311003_798,2026-08-31 10:03:00,Merchant_A,Adyen,wallet,CO,,approved,,False
live_202608311003_799,2026-08-31 10:03:00,Merchant_A,Adyen,card,BR,Itau,approved,,False
live_202608311003_800,2026-08-31 10:03:00,Merchant_B,dLocal,wallet,MX,,approved,,False
